,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
174,45,No,Travel_Rarely,Sales,4,2,Life Sciences,3,30,3,2,Sales Executive,1,Divorced,4,Yes,11,3,1,1,9,3,4,5,4,0,3
175,56,No,Travel_Rarely,Research & Development,8,3,Life Sciences,3,67,3,1,Research Scientist,1,Divorced,4,Yes,18,3,3,1,19,3,3,2,2,2,2
176,33,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3,90,3,1,Research Scientist,4,Single,0,No,14,3,1,0,4,2,4,3,1,0,2
177,19,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,2,47,2,1,Laboratory Technician,4,Single,1,No,22,4,3,0,1,3,2,1,0,1,0
178,46,No,Travel_Rarely,Sales,1,2,Marketing,2,92,3,3,Sales Executive,1,Divorced,1,No,25,4,3,3,24,2,3,24,13,15,7
179,38,No,Travel_Rarely,Research & Development,9,2,Life Sciences,3,75,3,1,Laboratory Technician,4,Single,1,No,12,3,3,0,2,3,3,2,2,2,1
180,31,No,Travel_Rarely,Research & Development,12,1,Medical,3,95,3,1,Research Scientist,4,Married,8,Yes,23,4,3,1,7,0,3,4,2,0,2
181,34,No,Travel_Rarely,Research & Development,27,2,Medical,4,95,3,1,Research Scientist,2,Single,2,No,15,3,4,0,9,3,3,3,2,1,2
182,41,Yes,Travel_Rarely,Sales,20,2,Marketing,2,70,3,1,Sales Representative,2,Single,1,Yes,22,4,4,0,4,5,2,4,3,0,2
183,50,No,Travel_Rarely,Research & Development,1,3,Medical,3,86,2,1,Laboratory Technician,3,Married,2,No,15,3,4,1,5,2,2,3,2,0,2
184,53,No,Travel_Rarely,Research & Development,13,2,Medical,4,57,4,2,Manufacturing Director,1,Divorced,1,No,11,3,3,2,5,3,3,4,2,1,3
185,33,No,Travel_Rarely,Research & Development,14,3,Medical,4,72,3,1,Research Scientist,2,Married,1,No,13,3,4,1,8,5,3,8,7,1,6
186,40,No,Travel_Rarely,Research & Development,4,1,Medical,4,46,3,5,Manager,3,Married,1,No,14,3,2,1,21,2,3,20,8,9,9
187,55,No,Travel_Rarely,Research & Development,14,4,Medical,3,61,4,5,Research Director,2,Single,8,No,11,3,4,0,36,3,3,24,15,2,15
188,34,No,Travel_Frequently,Research & Development,2,1,Life Sciences,4,45,2,2,Manufacturing Director,3,Married,1,No,17,3,3,0,10,2,2,10,9,1,9
189,51,No,Travel_Rarely,Research & Development,3,3,Medical,4,98,3,4,Healthcare Representative,2,Single,3,No,18,3,3,0,21,6,3,7,7,1,0
190,52,No,Travel_Rarely,Research & Development,1,4,Life Sciences,3,65,2,5,Manager,3,Married,0,No,14,3,1,1,34,5,3,33,18,11,9
191,27,No,Travel_Rarely,Research & Development,9,3,Medical,4,99,3,1,Research Scientist,2,Single,1,No,16,3,4,0,7,2,2,7,7,0,3
192,35,Yes,Travel_Rarely,Research & Development,23,2,Life Sciences,2,50,2,2,Manufacturing Director,3,Married,3,Yes,13,3,1,0,8,1,3,1,0,0,1
193,43,No,Non-Travel,Research & Development,7,3,Medical,4,37,4,1,Research Scientist,4,Divorced,4,No,14,3,4,3,7,3,4,5,4,2,2
194,45,No,Non-Travel,Research & Development,2,2,Medical,1,65,2,4,Manager,4,Married,9,No,23,4,4,1,22,1,3,20,8,11,8
195,37,No,Travel_Rarely,Research & Development,21,3,Life Sciences,2,65,4,1,Research Scientist,1,Married,1,Yes,12,3,1,1,8,3,2,8,7,1,7
196,35,No,Travel_Frequently,Research & Development,2,3,Medical,2,37,3,2,Laboratory Technician,2,Single,5,No,11,3,4,0,10,5,3,6,2,1,2
197,42,No,Non-Travel,Research & Development,21,2,Medical,3,36,3,2,Manufacturing Director,3,Divorced,2,No,16,3,2,1,11,5,3,5,3,0,2
198,38,No,Travel_Rarely,Research & Development,2,4,Life Sciences,4,88,3,2,Manufacturing Director,3,Married,9,No,14,3,2,0,14,3,3,1,0,0,0
199,38,No,Travel_Rarely,Research & Development,29,3,Technical Degree,4,54,3,2,Manufacturing Director,4,Married,3,No,18,3,1,1,9,3,1,7,7,1,7
200,27,No,Travel_Frequently,Research & Development,1,1,Technical Degree,3,60,2,2,Manufacturing Director,1,Married,5,No,19,3,3,1,6,1,3,2,2,2,0
201,49,No,Non-Travel,Research & Development,18,4,Life Sciences,4,92,3,2,Manufacturing Director,4,Divorced,1,Yes,15,3,1,2,7,0,3,7,7,1,7
202,34,No,Travel_Frequently,Research & Development,10,4,Medical,4,43,3,1,Research Scientist,3,Divorced,1,Yes,17,3,4,1,5,4,4,5,3,2,0
203,40,No,Travel_Rarely,Research & Development,19,2,Medical,3,99,3,2,Laboratory Technician,4,Married,8,Yes,15,3,3,1,15,2,4,7,2,3,7
204,38,Yes,Travel_Rarely,Research & Development,29,1,Medical,2,70,3,2,Healthcare Representative,1,Married,7,Yes,19,3,2,0,17,2,3,1,0,0,0
205,29,Yes,Travel_Rarely,Sales,27,3,Marketing,2,35,3,3,Sales Executive,4,Married,1,No,22,4,4,3,10,3,2,10,4,1,9
206,22,No,Travel_Rarely,Research & Development,5,3,Life Sciences,4,60,4,1,Research Scientist,2,Divorced,1,Yes,16,3,1,1,4,2,2,4,2,2,2
207,36,No,Travel_Frequently,Research & Development,18,1,Medical,2,73,3,1,Laboratory Technician,4,Single,1,No,13,3,1,0,8,2,3,8,1,1,7
208,40,No,Non-Travel,Research & Development,9,5,Life Sciences,4,63,2,2,Healthcare Representative,4,Married,9,No,14,3,4,1,5,5,1,3,2,0,2
209,46,No,Travel_Rarely,Research & Development,1,4,Medical,4,97,3,3,Healthcare Representative,1,Divorced,7,No,16,3,3,1,17,3,3,4,2,0,3
210,32,Yes,Travel_Rarely,Sales,4,4,Medical,4,32,1,3,Sales Executive,4,Married,1,No,11,3,3,0,14,2,2,14,8,9,8
211,30,No,Non-Travel,Research & Development,1,1,Life Sciences,3,88,2,3,Manufacturing Director,3,Single,1,No,22,4,3,0,12,2,3,11,8,5,8
212,27,No,Travel_Frequently,Sales,20,3,Life Sciences,4,90,3,2,Sales Executive,3,Single,1,No,14,3,4,0,7,2,3,7,7,0,7
213,51,No,Travel_Rarely,Research & Development,8,4,Life Sciences,2,81,2,3,Research Director,2,Married,5,No,16,3,4,2,16,5,1,10,9,4,7
214,30,Yes,Travel_Rarely,Research & Development,3,3,Technical Degree,4,88,3,1,Research Scientist,1,Single,5,Yes,11,3,3,0,8,5,3,5,2,0,4
215,41,No,Travel_Rarely,Sales,6,3,Life Sciences,4,75,3,3,Manager,4,Single,3,Yes,18,3,3,0,16,3,3,1,0,0,0
216,30,Yes,Travel_Frequently,Sales,26,4,Marketing,3,52,2,2,Sales Executive,1,Single,5,No,15,3,3,0,9,5,2,6,3,0,1
217,29,Yes,Travel_Rarely,Research & Development,1,3,Technical Degree,3,85,3,1,Research Scientist,3,Single,0,No,14,3,4,0,7,1,2,6,2,1,5
218,45,No,Non-Travel,Sales,6,3,Medical,4,57,2,3,Sales Executive,4,Single,6,No,12,3,4,0,23,2,3,19,7,12,8
219,54,No,Travel_Rarely,Sales,3,3,Marketing,4,52,3,2,Sales Executive,1,Married,2,No,14,3,4,1,16,4,3,6,2,0,5
220,36,No,Travel_Rarely,Research & Development,5,2,Life Sciences,4,62,3,2,Laboratory Technician,2,Single,8,No,16,3,4,0,16,3,4,13,11,3,7
221,33,No,Travel_Rarely,Research & Development,4,4,Medical,3,47,2,1,Research Scientist,2,Married,6,No,21,4,4,0,7,3,3,3,2,1,1
222,37,No,Travel_Frequently,Research & Development,11,3,Other,2,47,3,3,Research Director,4,Divorced,1,Yes,14,3,3,3,10,1,3,10,8,0,7
223,38,No,Travel_Rarely,Sales,3,3,Life Sciences,1,76,3,3,Sales Executive,3,Divorced,0,No,12,3,3,2,17,6,2,16,10,5,13
224,31,No,Non-Travel,Research & Development,1,4,Medical,3,90,1,2,Manufacturing Director,3,Married,0,No,12,3,4,1,6,2,3,5,4,1,4
225,59,No,Travel_Rarely,Research & Development,3,3,Life Sciences,3,70,2,1,Research Scientist,4,Married,3,No,17,3,1,1,7,6,3,1,0,0,0
226,37,No,Travel_Frequently,Sales,4,4,Marketing,1,41,3,1,Sales Representative,4,Divorced,4,No,17,3,3,1,13,2,3,9,8,5,8
227,29,No,Travel_Frequently,Sales,1,1,Medical,2,42,3,3,Sales Executive,4,Married,1,No,14,3,4,1,11,5,3,11,10,4,1
228,35,No,Travel_Frequently,Sales,1,3,Marketing,3,92,3,3,Sales Executive,3,Single,1,No,14,3,1,0,10,3,4,10,7,0,8
229,29,Yes,Travel_Rarely,Research & Development,18,1,Medical,3,86,2,1,Research Scientist,4,Single,1,Yes,13,3,3,0,4,3,2,4,3,0,1
230,52,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3,89,2,1,Laboratory Technician,4,Single,7,No,15,3,2,0,6,3,2,2,2,2,2
231,42,No,Travel_Rarely,Research & Development,4,2,Technical Degree,3,58,3,5,Manager,4,Married,1,No,11,3,4,0,22,3,3,22,17,11,15
232,59,No,Travel_Rarely,Human Resources,6,2,Medical,2,52,3,1,Human Resources,3,Married,8,No,17,3,4,0,7,2,2,2,2,2,2
233,50,No,Travel_Rarely,Sales,1,4,Medical,4,68,3,5,Manager,4,Divorced,3,No,11,3,3,1,32,3,2,7,0,0,6
234,33,Yes,Travel_Rarely,Research & Development,14,3,Medical,3,58,3,1,Laboratory Technician,4,Married,5,Yes,13,3,3,1,8,2,1,5,4,0,4
235,43,No,Travel_Rarely,Sales,16,3,Marketing,4,80,3,4,Manager,4,Married,5,Yes,22,4,3,1,22,3,3,17,13,1,9
236,33,Yes,Travel_Rarely,Research & Development,2,2,Life Sciences,1,39,3,1,Laboratory Technician,1,Married,7,No,20,4,1,0,13,3,4,9,7,1,7
237,52,No,Non-Travel,Sales,2,4,Life Sciences,1,79,2,5,Manager,3,Single,1,Yes,18,3,4,0,33,2,4,33,7,15,12
238,32,No,Travel_Rarely,Sales,4,2,Life Sciences,3,56,3,1,Sales Representative,2,Married,2,No,11,3,1,1,6,5,3,4,3,1,2
239,32,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,4,62,2,1,Laboratory Technician,3,Single,0,Yes,14,3,4,0,4,2,1,3,2,1,2
240,39,No,Travel_Rarely,Research & Development,1,4,Medical,3,96,3,1,Laboratory Technician,3,Divorced,7,No,14,3,3,3,7,1,3,3,2,1,2
241,32,No,Non-Travel,Sales,26,4,Marketing,3,100,3,2,Sales Executive,4,Married,0,No,18,3,1,0,4,2,3,3,2,2,2
242,41,No,Travel_Rarely,Research & Development,19,2,Life Sciences,3,36,3,2,Research Scientist,1,Divorced,2,No,16,3,1,2,17,2,2,1,0,0,0
243,40,No,Travel_Rarely,Research & Development,24,2,Technical Degree,1,62,3,2,Research Scientist,4,Divorced,1,No,17,3,1,2,9,3,3,9,8,4,7
244,45,No,Travel_Rarely,Research & Development,1,3,Other,3,70,4,5,Manager,4,Married,0,No,11,3,3,1,25,2,3,24,0,1,7
245,31,No,Travel_Frequently,Research & Development,3,4,Medical,2,73,3,3,Research Director,3,Divorced,9,No,12,3,1,1,9,3,3,2,2,2,2
246,33,No,Travel_Rarely,Research & Development,5,4,Life Sciences,3,63,2,1,Research Scientist,4,Married,1,No,13,3,3,1,2,2,2,2,2,0,2
247,34,No,Travel_Rarely,Research & Development,2,4,Life Sciences,4,84,2,2,Manufacturing Director,1,Married,6,No,13,3,2,1,13,3,3,11,9,5,9
248,37,No,Travel_Rarely,Research & Development,1,2,Medical,3,83,2,1,Research Scientist,1,Married,2,No,14,3,1,1,17,2,2,3,1,0,2
249,45,No,Travel_Frequently,Research & Development,7,4,Life Sciences,1,77,4,2,Manufacturing Director,3,Married,4,No,17,3,4,1,9,1,3,3,2,0,2
250,37,Yes,Travel_Frequently,Research & Development,10,3,Medical,1,61,3,3,Manufacturing Director,3,Divorced,6,No,11,3,2,2,17,5,3,1,0,0,0
251,39,No,Travel_Frequently,Research & Development,2,4,Technical Degree,3,64,3,3,Healthcare Representative,3,Single,0,No,25,4,4,0,20,1,3,19,6,11,8
252,29,No,Travel_Rarely,Research & Development,15,3,Life Sciences,3,60,3,1,Research Scientist,4,Single,1,No,19,3,1,0,6,1,3,6,5,1,5
253,42,No,Travel_Rarely,Research & Development,17,2,Life Sciences,4,82,4,2,Research Scientist,1,Single,3,Yes,13,3,3,0,10,1,3,3,2,0,2
254,29,No,Travel_Rarely,Sales,20,2,Marketing,4,45,3,2,Sales Executive,4,Divorced,2,No,14,3,4,1,10,2,3,3,2,0,2
255,25,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,62,3,2,Manufacturing Director,3,Married,0,No,12,3,4,2,5,3,3,4,2,1,2
256,42,No,Travel_Rarely,Research & Development,2,3,Medical,4,56,2,1,Laboratory Technician,1,Divorced,0,Yes,11,3,3,1,10,4,3,9,6,7,8
257,40,No,Travel_Rarely,Research & Development,2,2,Medical,1,49,3,5,Research Director,3,Divorced,0,No,19,3,4,1,22,5,3,21,7,3,9
258,51,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,96,3,1,Research Scientist,4,Married,1,No,11,3,2,0,1,0,2,1,0,0,0
259,31,Yes,Travel_Frequently,Research & Development,29,2,Medical,3,71,2,1,Laboratory Technician,2,Single,0,No,11,3,2,0,6,2,4,5,4,1,4
260,32,No,Travel_Frequently,Research & Development,7,3,Life Sciences,2,100,4,1,Laboratory Technician,2,Married,1,No,20,4,3,0,5,3,1,5,1,0,3
261,38,No,Non-Travel,Sales,2,2,Life Sciences,4,39,2,2,Sales Executive,4,Married,3,No,18,3,4,1,13,0,3,8,7,7,5
262,32,No,Travel_Rarely,Research & Development,2,1,Technical Degree,4,84,2,2,Laboratory Technician,1,Single,4,No,13,3,4,0,9,5,3,6,2,0,4
263,46,No,Travel_Rarely,Sales,2,3,Technical Degree,3,75,1,4,Manager,2,Married,3,Yes,12,3,2,1,28,2,2,7,7,7,7
264,28,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,79,3,1,Laboratory Technician,3,Single,2,No,11,3,3,0,5,5,1,0,0,0,0
265,29,No,Travel_Rarely,Sales,2,3,Medical,1,78,2,2,Sales Executive,2,Married,2,No,19,3,2,2,10,2,3,0,0,0,0
266,31,No,Travel_Rarely,Research & Development,23,3,Medical,2,64,2,2,Healthcare Representative,4,Married,0,No,21,4,2,1,10,2,3,9,0,7,8
267,25,No,Non-Travel,Research & Development,5,2,Life Sciences,2,85,4,2,Healthcare Representative,1,Divorced,1,No,12,3,4,2,6,2,3,6,3,1,5
268,45,No,Travel_Rarely,Research & Development,20,2,Medical,3,79,3,4,Healthcare Representative,4,Married,0,Yes,14,3,2,0,21,2,3,20,7,4,10
269,36,No,Travel_Rarely,Research & Development,6,3,Life Sciences,4,47,3,1,Laboratory Technician,4,Married,0,No,11,3,3,1,16,4,3,15,13,10,11
270,55,No,Travel_Rarely,Research & Development,1,3,Medical,4,81,3,5,Manager,1,Single,0,Yes,14,3,3,0,37,2,3,36,10,4,13
271,47,Yes,Non-Travel,Research & Development,29,4,Life Sciences,1,88,3,3,Manager,2,Married,1,Yes,12,3,4,1,10,2,2,10,7,9,9
272,28,No,Travel_Rarely,Research & Development,9,3,Medical,4,94,3,1,Research Scientist,4,Married,1,No,23,4,4,1,5,3,2,5,2,0,4
273,37,No,Travel_Rarely,Sales,6,4,Medical,3,98,3,2,Sales Executive,4,Married,4,No,14,3,2,1,7,5,4,5,4,0,1
274,21,No,Travel_Rarely,Research & Development,3,2,Medical,4,100,2,1,Research Scientist,3,Single,1,No,17,3,1,0,3,4,4,3,2,1,0
275,37,No,Non-Travel,Research & Development,1,4,Medical,1,80,3,3,Research Director,4,Divorced,2,Yes,18,3,1,2,15,2,3,5,2,0,2
276,35,No,Travel_Rarely,Research & Development,22,3,Life Sciences,2,71,4,3,Manager,2,Divorced,7,No,18,3,2,1,10,6,2,7,7,6,2
277,38,No,Travel_Rarely,Sales,7,2,Medical,1,44,4,2,Sales Executive,1,Divorced,1,Yes,24,4,3,1,8,3,3,8,0,7,7
278,26,No,Travel_Frequently,Research & Development,1,3,Life Sciences,3,84,3,2,Manufacturing Director,2,Divorced,1,No,20,4,1,1,6,6,1,6,5,1,4
279,50,No,Travel_Rarely,Research & Development,4,1,Life Sciences,1,96,3,5,Research Director,2,Divorced,3,No,14,3,1,2,28,4,2,10,4,1,6
280,53,No,Travel_Rarely,Research & Development,3,4,Medical,3,45,3,4,Research Director,3,Married,3,Yes,16,3,4,3,21,5,2,5,3,1,3
281,42,No,Travel_Rarely,Sales,1,1,Life Sciences,2,99,3,2,Sales Executive,3,Married,1,No,25,4,3,0,20,3,3,20,16,11,6
282,29,No,Travel_Frequently,Sales,2,2,Life Sciences,2,44,3,2,Sales Executive,4,Single,1,No,18,3,1,0,10,3,2,10,7,0,9
283,55,No,Travel_Rarely,Research & Development,20,2,Technical Degree,2,37,3,2,Laboratory Technician,4,Married,3,Yes,19,3,4,1,12,4,3,10,7,0,8
284,26,No,Travel_Frequently,Research & Development,11,2,Medical,1,60,3,2,Healthcare Representative,1,Married,1,Yes,13,3,3,1,5,3,3,5,3,3,3
285,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,42,3,1,Research Scientist,4,Single,1,No,12,3,2,0,17,3,3,17,12,5,7
286,44,Yes,Travel_Frequently,Research & Development,24,3,Life Sciences,4,43,3,1,Laboratory Technician,3,Divorced,3,Yes,22,4,4,1,19,0,1,1,0,0,0
287,38,No,Travel_Rarely,Research & Development,23,4,Life Sciences,4,82,3,2,Healthcare Representative,4,Divorced,9,No,14,3,2,1,10,2,3,2,2,1,2
288,26,Yes,Travel_Rarely,Research & Development,16,4,Medical,1,45,3,1,Laboratory Technician,2,Divorced,2,Yes,13,3,4,1,5,2,3,3,2,0,2
289,28,No,Travel_Rarely,Research & Development,8,2,Life Sciences,4,66,3,1,Research Scientist,4,Single,1,No,21,4,4,0,5,3,3,5,3,0,2
290,49,No,Travel_Frequently,Research & Development,10,4,Life Sciences,3,35,3,5,Research Director,1,Single,9,Yes,11,3,4,0,22,4,3,3,2,1,2
291,36,No,Travel_Rarely,Research & Development,3,3,Technical Degree,3,30,3,2,Research Scientist,2,Single,4,No,12,3,4,0,10,2,3,8,0,7,7
292,31,No,Travel_Frequently,Sales,5,3,Marketing,4,84,3,1,Sales Representative,2,Divorced,1,No,11,3,3,1,2,5,2,2,2,2,2
293,26,Yes,Travel_Rarely,Sales,4,4,Marketing,4,48,2,2,Sales Executive,4,Single,1,Yes,12,3,2,0,8,0,3,8,7,7,4
294,37,No,Travel_Frequently,Research & Development,9,3,Medical,2,53,3,1,Research Scientist,4,Married,1,Yes,12,3,3,3,4,3,2,4,2,1,2
295,42,No,Travel_Frequently,Sales,26,3,Marketing,3,77,3,4,Sales Executive,2,Married,5,No,14,3,4,1,23,2,4,20,4,4,8
296,18,Yes,Travel_Rarely,Research & Development,3,3,Life Sciences,3,54,3,1,Laboratory Technician,3,Single,1,No,13,3,3,0,0,2,3,0,0,0,0
297,35,No,Travel_Rarely,Sales,16,3,Marketing,3,96,3,3,Sales Executive,2,Married,0,No,15,3,3,2,12,3,2,11,9,6,9
298,36,No,Travel_Frequently,Research & Development,18,4,Life Sciences,3,81,4,1,Laboratory Technician,4,Married,4,No,18,3,4,2,4,2,3,1,0,0,0
299,51,No,Travel_Rarely,Research & Development,2,3,Medical,4,84,1,2,Manufacturing Director,2,Divorced,5,No,18,3,4,1,13,3,3,4,1,1,2
300,41,No,Travel_Rarely,Sales,2,4,Life Sciences,4,88,3,4,Manager,2,Single,1,No,19,3,2,0,22,2,3,22,10,0,4
301,18,No,Travel_Rarely,Sales,10,3,Medical,4,69,2,1,Sales Representative,3,Single,1,No,12,3,1,0,0,2,3,0,0,0,0
302,28,No,Travel_Rarely,Research & Development,16,2,Medical,2,68,4,2,Healthcare Representative,1,Single,0,No,19,3,3,0,9,2,3,8,3,0,7
303,31,No,Travel_Rarely,Sales,7,3,Technical Degree,2,100,4,2,Sales Executive,4,Married,4,No,11,3,2,1,10,3,2,8,7,7,7
304,39,No,Travel_Rarely,Research & Development,1,3,Medical,3,48,4,3,Healthcare Representative,4,Divorced,0,No,17,3,1,3,19,5,2,18,10,3,7
305,36,No,Non-Travel,Research & Development,24,4,Life Sciences,2,47,3,2,Laboratory Technician,2,Married,7,No,15,3,3,1,11,3,3,9,8,0,8
306,32,No,Travel_Rarely,Sales,7,3,Life Sciences,4,91,2,2,Sales Executive,3,Married,1,No,14,3,3,1,13,3,2,13,8,4,8
307,38,No,Travel_Rarely,Research & Development,25,2,Life Sciences,1,81,2,3,Research Director,2,Married,3,No,17,3,3,1,19,2,3,10,8,0,1
308,58,No,Non-Travel,Research & Development,1,4,Life Sciences,4,32,1,2,Healthcare Representative,3,Divorced,2,Yes,13,3,4,1,12,2,3,5,3,1,2
309,31,No,Travel_Rarely,Research & Development,5,4,Technical Degree,3,86,3,1,Research Scientist,4,Married,0,Yes,12,3,3,1,6,4,3,5,2,0,3
310,31,No,Travel_Rarely,Human Resources,2,3,Human Resources,1,62,2,2,Human Resources,1,Married,3,No,12,3,4,0,9,1,3,2,2,1,0
311,45,No,Travel_Frequently,Research & Development,7,3,Life Sciences,1,97,3,3,Laboratory Technician,1,Divorced,1,No,18,3,1,1,24,2,3,24,9,9,11
312,31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,3,32,3,1,Research Scientist,4,Divorced,0,Yes,18,3,2,1,3,2,1,2,2,2,2
313,33,No,Travel_Frequently,Research & Development,5,4,Life Sciences,4,74,3,3,Manager,2,Married,6,No,11,3,2,2,12,2,3,10,6,8,8
314,39,No,Travel_Rarely,Research & Development,10,1,Medical,3,99,3,4,Manager,1,Married,1,Yes,14,3,4,0,21,3,3,21,9,11,10
315,43,No,Travel_Frequently,Research & Development,10,4,Life Sciences,3,33,3,1,Laboratory Technician,4,Single,0,No,19,3,1,0,9,5,3,8,7,1,7
316,49,No,Travel_Rarely,Research & Development,1,2,Technical Degree,3,90,2,4,Healthcare Representative,3,Single,7,Yes,12,3,4,0,25,2,3,7,1,0,7
317,52,Yes,Travel_Rarely,Research & Development,8,4,Medical,3,85,2,2,Research Scientist,2,Married,2,No,15,3,1,0,11,3,2,8,2,7,7
318,27,No,Travel_Rarely,Research & Development,5,3,Life Sciences,3,85,3,1,Research Scientist,2,Single,1,Yes,12,3,2,0,4,2,2,4,3,1,2
319,32,No,Travel_Rarely,Sales,8,2,Technical Degree,3,65,2,2,Sales Executive,2,Married,1,Yes,11,3,4,0,13,2,3,13,12,11,9
320,27,No,Travel_Rarely,Sales,2,3,Life Sciences,4,74,3,2,Sales Executive,3,Single,1,Yes,11,3,1,0,5,3,3,5,4,0,4
321,31,No,Travel_Rarely,Sales,7,3,Marketing,4,73,3,2,Sales Executive,4,Divorced,4,No,12,3,4,3,13,3,3,7,7,1,7
322,32,No,Travel_Rarely,Research & Development,2,4,Medical,1,74,4,2,Research Scientist,4,Single,7,No,16,3,3,0,10,0,2,7,7,0,7
323,28,Yes,Travel_Rarely,Research & Development,2,4,Medical,1,84,1,1,Research Scientist,4,Married,5,Yes,13,3,4,0,5,4,2,3,2,2,2
324,30,No,Travel_Rarely,Research & Development,28,2,Medical,4,64,3,2,Research Scientist,4,Married,1,No,13,3,4,2,11,2,3,10,8,1,9
325,31,No,Travel_Frequently,Research & Development,7,2,Life Sciences,3,48,2,3,Manufacturing Director,3,Married,1,No,24,4,1,1,10,2,3,10,9,8,9
326,39,No,Travel_Frequently,Research & Development,7,2,Medical,3,54,2,5,Manager,4,Married,1,No,15,3,1,1,21,2,3,21,9,13,3
327,39,Yes,Travel_Rarely,Sales,3,2,Medical,4,41,3,2,Sales Executive,3,Married,4,Yes,18,3,1,0,12,3,2,1,0,0,0
328,33,No,Travel_Frequently,Sales,10,3,Marketing,2,46,2,2,Sales Executive,4,Single,3,No,14,3,3,0,9,6,2,7,7,0,1
329,47,No,Travel_Rarely,Research & Development,5,5,Life Sciences,4,42,3,5,Research Director,3,Married,4,No,11,3,2,1,21,2,3,3,2,1,1
330,43,No,Travel_Frequently,Research & Development,10,4,Life Sciences,3,82,2,2,Laboratory Technician,3,Divorced,1,No,11,3,2,1,9,3,4,9,7,0,0
331,27,No,Non-Travel,Sales,1,1,Marketing,3,73,3,2,Sales Executive,2,Married,0,Yes,13,3,4,1,6,0,3,5,4,1,4
332,54,No,Travel_Frequently,Research & Development,20,4,Life Sciences,4,31,3,2,Research Scientist,3,Single,3,No,12,3,4,0,20,4,2,4,3,0,3
333,43,No,Travel_Rarely,Research & Development,7,3,Life Sciences,3,43,3,3,Healthcare Representative,1,Married,8,No,16,3,1,1,10,1,2,1,0,0,0
334,45,No,Travel_Rarely,Research & Development,8,4,Other,4,75,3,2,Research Scientist,4,Married,9,No,14,3,1,2,12,3,3,10,9,9,8
335,40,No,Travel_Rarely,Sales,1,2,Medical,2,57,1,2,Sales Executive,4,Married,2,Yes,22,4,3,3,6,2,2,4,3,0,2
336,29,Yes,Travel_Rarely,Research & Development,8,4,Other,2,77,1,1,Laboratory Technician,1,Married,1,Yes,11,3,4,0,7,4,2,7,7,0,7
337,29,No,Travel_Rarely,Research & Development,9,5,Other,2,30,2,1,Laboratory Technician,4,Single,0,No,17,3,3,0,4,2,3,3,2,2,2
338,30,No,Travel_Rarely,Sales,5,3,Marketing,4,30,2,2,Sales Executive,3,Divorced,1,No,13,3,3,3,10,2,3,10,9,1,2
339,27,No,Travel_Rarely,Sales,8,4,Marketing,2,56,3,2,Sales Executive,2,Married,1,No,18,3,1,1,8,3,3,8,7,0,7
340,37,No,Travel_Rarely,Research & Development,5,2,Medical,4,61,3,2,Manufacturing Director,4,Divorced,7,No,16,3,3,2,8,2,2,6,2,0,4
341,38,No,Travel_Rarely,Research & Development,15,2,Life Sciences,3,92,2,3,Research Director,4,Divorced,0,Yes,14,3,2,1,12,3,3,11,10,2,9
342,31,No,Travel_Rarely,Research & Development,7,4,Medical,3,39,3,3,Manufacturing Director,4,Single,1,Yes,14,3,3,0,11,2,2,11,9,4,10
343,29,No,Travel_Rarely,Sales,10,1,Marketing,4,39,2,2,Sales Executive,2,Divorced,1,Yes,14,3,1,2,7,2,3,7,7,1,7
344,35,No,Travel_Rarely,Research & Development,5,4,Technical Degree,3,62,3,3,Manufacturing Director,2,Single,0,No,13,3,4,0,17,5,3,16,6,0,13
345,23,No,Travel_Rarely,Research & Development,26,1,Life Sciences,3,83,3,1,Research Scientist,4,Divorced,1,No,12,3,3,2,4,2,2,4,2,0,2
346,41,No,Travel_Rarely,Research & Development,6,3,Medical,4,95,2,2,Manufacturing Director,2,Single,6,Yes,15,3,4,0,8,3,3,5,4,1,2
347,47,No,Travel_Frequently,Sales,4,1,Medical,2,99,3,2,Sales Representative,3,Single,3,No,19,3,1,0,5,3,3,0,0,0,0
348,42,No,Travel_Rarely,Research & Development,23,5,Life Sciences,1,44,3,4,Research Director,4,Single,2,No,14,3,2,0,16,2,3,1,0,0,0
349,29,No,Non-Travel,Sales,2,3,Life Sciences,4,61,3,2,Sales Executive,3,Married,1,No,14,3,1,1,4,3,2,4,3,0,2
350,42,No,Travel_Rarely,Human Resources,2,1,Technical Degree,3,52,3,1,Human Resources,3,Divorced,0,Yes,11,3,3,1,4,5,3,3,2,1,0
